,Age,GameGenre,PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes
7500,27,Simulation,13,4,39
7501,39,Simulation,0,0,102
7502,16,Action,3,13,167
7503,16,RPG,11,13,75
7504,30,Simulation,4,2,67
7505,23,Simulation,4,10,44
7506,42,Simulation,8,6,150
7507,27,Sports,9,3,170
7508,49,Strategy,6,11,78
7509,27,RPG,3,8,133
7510,45,Sports,12,16,41
7511,35,RPG,13,18,172
7512,46,Sports,8,11,141
7513,48,Simulation,20,0,35
7514,22,Strategy,20,1,150
7515,16,Action,23,1,118
7516,46,RPG,12,18,34
7517,42,RPG,16,17,14
7518,15,Strategy,23,16,33
7519,24,Sports,20,10,179
7520,18,RPG,18,3,66
7521,49,Strategy,20,8,162
7522,24,Simulation,14,1,96
7523,25,Action,21,4,170
7524,28,Strategy,20,13,143
7525,26,Action,14,4,99
7526,31,Strategy,8,10,168
7527,30,RPG,11,12,111
7528,49,Strategy,0,6,90
7529,16,Action,23,17,87
7530,25,Strategy,7,12,35
7531,17,Simulation,12,1,48
7532,43,Sports,20,12,129
7533,32,Sports,4,18,106
7534,34,RPG,21,5,105
7535,28,Simulation,4,11,36
7536,48,Simulation,2,2,171
7537,45,Sports,17,8,64
7538,32,Strategy,9,18,163
7539,44,RPG,8,2,82
7540,39,Strategy,10,12,75
7541,33,Sports,10,1,74
7542,22,Strategy,1,0,133
7543,42,Simulation,0,18,16
7544,22,RPG,10,0,75
7545,45,Sports,2,17,63
7546,17,Sports,5,17,110
7547,17,Action,20,17,168
7548,36,Action,6,10,104
7549,31,Sports,22,1,138
7550,31,Strategy,10,2,51
7551,28,Action,14,4,53
7552,23,Sports,5,15,89
7553,44,Simulation,0,5,146
7554,35,Action,10,2,150
7555,26,Action,15,11,115
7556,46,RPG,4,16,177
7557,25,Action,22,11,149
7558,34,Simulation,4,5,41
7559,49,Strategy,18,10,38
7560,25,Action,13,7,38
7561,22,Simulation,1,18,132
7562,18,RPG,10,8,165
7563,41,Action,3,18,115
7564,44,Action,8,5,121
7565,41,Strategy,12,15,174
7566,35,Action,8,8,156
7567,34,Strategy,6,3,140
7568,18,Simulation,10,16,85
7569,25,RPG,14,4,43
7570,27,Strategy,20,1,109
7571,23,Action,13,13,137
7572,18,Strategy,6,4,73
7573,26,Strategy,22,1,10
7574,23,Action,4,15,160
7575,27,Sports,6,6,62
7576,40,Sports,2,5,178
7577,27,RPG,14,1,67
7578,42,Sports,3,0,149
7579,33,Strategy,2,1,111
7580,38,Simulation,18,19,150
7581,33,RPG,17,3,143
7582,27,Sports,20,17,34
7583,27,Action,13,11,138
7584,42,Sports,6,7,112
7585,16,Strategy,17,14,150
7586,24,Simulation,11,8,175
7587,36,Sports,11,16,113
7588,27,Simulation,4,8,44
7589,23,Action,18,10,40
7590,47,Strategy,20,16,120
7591,28,Strategy,10,10,162
7592,34,Action,5,13,28
7593,29,Sports,3,1,108
7594,46,Strategy,2,8,22
7595,47,Simulation,7,4,102
7596,31,Action,19,17,149
7597,38,RPG,21,3,130
7598,44,RPG,19,17,69
7599,27,Sports,9,0,17
7600,30,Simulation,15,7,111
7601,16,Action,3,9,35
7602,31,Sports,18,0,78
7603,46,Sports,16,11,164
7604,22,Action,11,15,52
7605,17,Sports,18,9,146
7606,26,Sports,16,7,172
7607,34,Strategy,21,8,87
7608,30,RPG,11,15,70
7609,28,Simulation,19,19,116
7610,30,RPG,14,2,106
7611,47,Action,17,11,35
7612,44,RPG,3,4,156
7613,26,RPG,8,1,131
7614,29,RPG,5,2,74
7615,32,Strategy,2,11,157
7616,42,RPG,12,6,58
7617,37,RPG,3,9,134
7618,28,RPG,4,15,136
7619,44,Action,11,10,103
7620,47,Simulation,13,19,52
7621,29,RPG,5,13,52
7622,21,Strategy,3,1,89
7623,29,Action,18,4,57
7624,25,Sports,17,15,69
7625,43,Sports,5,16,30
7626,45,Strategy,17,16,163
7627,39,Action,5,3,76
7628,38,Sports,15,17,75
7629,33,Simulation,16,17,156
7630,16,Action,8,10,74
7631,36,RPG,6,16,42
7632,34,Simulation,14,12,28
7633,47,Simulation,0,6,71
7634,22,Simulation,23,3,75
7635,39,Strategy,1,16,102
7636,23,Strategy,22,0,24
7637,48,Sports,23,19,144
7638,37,Sports,2,6,123
7639,19,Sports,13,4,35
7640,39,Strategy,16,9,109
7641,22,Action,19,19,48
7642,30,RPG,1,12,158
7643,29,RPG,8,18,166
7644,15,Action,5,3,143
7645,36,Strategy,21,7,53
7646,17,RPG,23,15,144
7647,28,Simulation,15,8,135
7648,32,Simulation,14,0,159
7649,32,Sports,10,5,135
7650,17,Sports,4,19,11
7651,24,Simulation,4,19,72
7652,15,Action,10,1,118
7653,41,Simulation,3,8,166
7654,41,Action,9,17,134
7655,25,Simulation,16,16,98
7656,19,Action,21,5,47
7657,21,Strategy,13,16,131
7658,33,Strategy,12,15,172
7659,43,Strategy,4,0,101
7660,29,Strategy,19,14,48
7661,49,Action,14,11,83
7662,26,Simulation,22,7,29
7663,44,Action,15,0,32
7664,34,Strategy,14,0,50
7665,17,RPG,6,11,63
7666,23,Sports,14,14,115
7667,40,Action,15,10,110
7668,16,Strategy,6,16,130
7669,37,RPG,1,12,136
7670,37,Sports,16,12,92
7671,35,Action,11,9,80
7672,30,Sports,9,2,95
7673,23,Simulation,17,18,113
7674,27,Sports,17,12,104
7675,42,Action,7,7,37
7676,41,RPG,1,8,16
7677,31,Sports,4,6,28
7678,15,Sports,22,4,36
7679,32,Action,7,1,166
7680,23,Simulation,3,19,61
7681,27,Sports,20,18,154
7682,29,Simulation,0,17,112
7683,18,RPG,19,3,53
7684,47,RPG,18,13,144
7685,38,Strategy,13,19,102
7686,24,Simulation,15,9,138
7687,34,Simulation,3,19,132
7688,25,Sports,13,0,148
7689,26,Action,13,8,75
7690,32,Action,4,7,174
7691,44,RPG,17,6,87
7692,34,Simulation,0,8,80
7693,39,RPG,8,6,133
7694,26,Simulation,15,19,20
7695,35,Simulation,19,13,168
7696,39,RPG,13,6,90
7697,25,Simulation,22,4,104
7698,23,Sports,8,2,72
7699,39,Simulation,23,1,96
7700,49,Strategy,5,18,141
7701,46,Simulation,11,17,39
7702,28,Action,22,9,46
7703,15,Strategy,13,13,177
7704,31,Sports,15,9,65
7705,39,Simulation,22,15,144
7706,22,RPG,22,11,165
7707,19,RPG,5,12,17
7708,19,Strategy,19,10,76
7709,49,Sports,22,19,26
7710,33,Simulation,0,7,91
7711,37,Sports,12,1,16
7712,23,Action,20,9,163
7713,44,Strategy,10,18,31
7714,30,Action,11,5,16
7715,47,Strategy,22,7,76
7716,16,RPG,16,14,49
7717,28,Sports,14,14,157
7718,15,Sports,18,0,59
7719,40,Sports,19,6,170
7720,39,Action,18,14,156
7721,30,Simulation,5,17,144
7722,29,Simulation,0,18,38
7723,40,Action,13,9,175
7724,30,RPG,1,19,168
7725,28,Simulation,0,3,70
7726,43,RPG,23,18,70
7727,38,Sports,13,14,115
7728,29,Action,16,3,161
7729,33,Sports,23,13,140
7730,22,Sports,9,2,80
7731,48,RPG,21,3,90
7732,16,Simulation,17,5,175
7733,41,Action,7,5,152
7734,24,Action,2,9,56
7735,49,Strategy,15,1,10
7736,37,Simulation,23,18,32
7737,22,Sports,13,5,99
7738,42,Simulation,22,1,83
7739,37,RPG,1,9,23
7740,18,Action,22,3,31
7741,28,Sports,22,11,155
7742,43,Simulation,9,16,126
7743,15,Simulation,2,1,53
7744,18,RPG,23,16,31
7745,46,RPG,21,17,14
7746,47,Sports,23,7,59
7747,40,Sports,6,8,98
7748,31,Strategy,7,11,17
7749,37,Action,11,16,163
7750,46,Strategy,13,8,42
7751,29,Strategy,14,5,132
7752,27,Simulation,5,2,96
7753,16,Simulation,0,2,84
7754,33,Sports,22,9,27
7755,38,Simulation,17,2,37
7756,38,Simulation,2,19,158
7757,25,Action,14,6,133
7758,36,Simulation,4,3,44
7759,29,RPG,0,10,175
7760,24,Sports,4,14,158
7761,41,Action,17,13,45
7762,23,Strategy,11,18,15
7763,42,RPG,6,14,91
7764,15,RPG,17,4,30
7765,31,Strategy,11,6,117
7766,45,RPG,8,7,16
7767,24,Simulation,1,13,63
7768,43,Sports,2,6,79
7769,32,RPG,6,14,52
7770,20,Strategy,6,17,32
7771,26,Action,5,13,78
7772,28,Simulation,2,15,131
7773,24,Simulation,14,17,78
7774,34,Simulation,11,18,108
7775,29,RPG,15,3,27
7776,45,Strategy,11,4,128
7777,21,Action,14,11,164
7778,24,Action,20,12,10
7779,24,Simulation,1,6,26
7780,42,Simulation,13,2,123
7781,44,RPG,7,9,102
7782,17,Action,4,13,141
7783,29,Sports,6,17,142
7784,35,Strategy,20,2,52
7785,26,Action,20,12,96
7786,18,Strategy,2,9,92
7787,23,Sports,21,19,169
7788,42,Action,17,8,79
7789,37,Strategy,0,18,14
7790,36,Simulation,18,17,95
7791,38,Action,0,19,69
7792,40,Sports,10,4,154
7793,44,Strategy,6,4,112
7794,47,Action,13,9,176
7795,30,Sports,19,5,31
7796,36,Simulation,1,8,130
7797,32,RPG,7,4,72
7798,21,Simulation,10,15,15
7799,40,Action,18,0,60
7800,22,Action,9,1,34
7801,20,RPG,2,5,175
7802,44,RPG,1,8,29
7803,37,Strategy,14,11,121
7804,46,RPG,1,9,135
7805,36,RPG,19,9,179
7806,23,RPG,19,1,157
7807,45,Simulation,23,1,133
7808,21,Strategy,11,1,178
7809,23,RPG,8,10,110
7810,27,Strategy,23,4,56
7811,17,RPG,19,14,144
7812,49,Strategy,5,3,86
7813,47,Strategy,19,6,53
7814,35,RPG,20,2,21
7815,45,RPG,20,8,117
7816,48,Strategy,19,8,151
7817,46,Action,7,18,168
7818,49,Strategy,7,7,46
7819,29,Simulation,21,1,28
7820,46,Sports,5,18,179
7821,20,Strategy,10,2,118
7822,35,Strategy,1,6,48
7823,47,Action,17,8,12
7824,46,RPG,13,6,89
7825,33,Action,16,7,100
7826,47,Action,7,14,132
7827,42,Action,17,10,149
7828,45,Action,13,5,45
7829,35,Action,23,18,42
7830,48,Strategy,0,11,121
7831,29,Sports,15,12,159
7832,28,Action,5,18,63
7833,33,Action,3,9,129
7834,29,Action,13,7,147
7835,20,RPG,9,10,142
7836,23,RPG,12,13,146
7837,34,Strategy,6,16,45
7838,48,Simulation,18,3,115
7839,40,Strategy,15,5,38
7840,32,Action,13,1,28
7841,42,RPG,17,3,63
7842,23,RPG,18,15,133
7843,46,Simulation,13,2,165
7844,20,Simulation,3,11,95
7845,28,Simulation,6,8,108
7846,42,Action,2,3,130
7847,38,RPG,3,4,133
7848,27,Sports,1,14,130
7849,26,Sports,12,19,96
7850,33,Simulation,16,0,60
7851,35,Action,3,13,169
7852,41,RPG,1,8,52
7853,33,RPG,10,6,104
7854,38,RPG,23,19,138
7855,40,Simulation,14,18,79
7856,42,Sports,19,11,25
7857,32,Sports,4,5,160
7858,43,Action,22,9,116
7859,31,Strategy,10,12,82
7860,18,Action,7,14,137
7861,43,Sports,12,18,47
7862,18,Sports,19,13,32
7863,24,RPG,18,4,58
7864,39,Strategy,9,9,118
7865,45,RPG,4,19,170
7866,17,Strategy,3,18,74
7867,16,Simulation,6,0,21
7868,39,RPG,22,16,133
7869,20,Action,5,18,91
7870,40,Action,15,3,96
7871,22,Simulation,6,18,64
7872,49,Strategy,20,4,105
7873,41,Strategy,16,2,97
7874,39,RPG,20,12,75
7875,32,Action,10,17,103
7876,15,Simulation,13,11,85
7877,17,Sports,5,1,82
7878,18,Simulation,2,2,58
7879,29,RPG,21,10,20
7880,22,Strategy,6,14,58
7881,33,Action,17,13,170
7882,40,RPG,5,17,128
7883,24,Action,9,11,99
7884,28,Action,23,6,161
7885,33,Strategy,2,5,57
7886,44,Sports,5,5,134
7887,19,Strategy,17,18,164
7888,45,Strategy,2,15,50
7889,21,RPG,20,16,50
7890,33,Strategy,0,12,166
7891,45,Action,12,10,119
7892,38,Simulation,9,10,36
7893,48,Strategy,3,12,115
7894,37,Sports,15,6,90
7895,20,Action,23,8,167
7896,41,Action,14,8,110
7897,25,Simulation,4,14,93
7898,19,Strategy,2,11,94
7899,31,Action,19,13,39
7900,21,Sports,20,1,88
7901,41,Action,14,11,93
7902,29,RPG,0,15,117
7903,27,Simulation,2,2,169
7904,25,Action,16,13,72
7905,40,Simulation,7,1,63
7906,36,RPG,6,16,148
7907,42,Action,9,6,75
7908,38,Sports,19,4,94
7909,43,Action,18,0,27
7910,23,Action,6,13,96
7911,18,Sports,18,12,137
7912,32,Strategy,6,9,19
7913,30,RPG,4,19,143
7914,47,Strategy,21,1,98
7915,43,Sports,10,6,49
7916,24,RPG,15,11,80
7917,23,Simulation,3,10,67
7918,45,Action,2,11,164
7919,42,Action,17,13,173
7920,17,Simulation,18,5,66
7921,28,Strategy,15,6,56
7922,39,Sports,10,17,124
7923,29,Simulation,20,17,102
7924,16,Simulation,1,10,89
7925,38,Strategy,19,6,142
7926,28,RPG,6,5,92
7927,21,RPG,21,10,21
7928,38,Action,4,6,157
7929,41,Action,2,19,133
7930,44,Action,7,0,13
7931,41,Action,7,0,102
7932,29,Action,15,11,174
7933,40,Simulation,3,19,148
7934,15,Strategy,7,18,142
7935,18,Action,14,1,121
7936,43,Action,6,8,51
7937,15,Strategy,9,7,129
7938,36,Strategy,3,0,140
7939,25,RPG,2,0,153
7940,24,RPG,17,6,98
7941,31,RPG,1,6,118
7942,40,RPG,23,17,13
7943,35,RPG,17,19,106
7944,27,Simulation,18,17,153
7945,23,Strategy,11,6,28
7946,25,Strategy,5,2,34
7947,25,Action,22,6,68
7948,20,Strategy,23,7,155
7949,15,Sports,23,3,14
7950,20,RPG,8,1,90
7951,27,Sports,8,16,89
7952,36,Sports,7,11,151
7953,45,Action,3,1,29
7954,36,Sports,14,19,164
7955,41,Simulation,18,10,98
7956,28,Sports,20,14,167
7957,19,RPG,10,1,112
7958,46,Action,1,17,97
7959,48,Simulation,8,2,62
7960,21,Simulation,3,4,110
7961,24,Action,13,15,26
7962,31,Sports,16,5,97
7963,44,Strategy,9,16,23
7964,35,RPG,20,18,75
7965,27,Sports,17,4,141
7966,15,RPG,7,6,88
7967,15,RPG,1,16,87
7968,47,Sports,8,4,139
7969,39,Sports,16,9,157
7970,40,Simulation,20,7,65
7971,27,Action,13,19,32
7972,42,RPG,6,9,69
7973,47,Sports,5,6,133
7974,44,Simulation,1,5,26
7975,22,Action,3,9,119
7976,15,Sports,21,9,163
7977,26,Strategy,2,11,172
7978,19,Simulation,11,10,175
7979,38,Simulation,1,16,23
7980,20,RPG,1,15,138
7981,39,RPG,9,14,20
7982,15,Simulation,2,19,10
7983,39,Sports,21,11,19
7984,15,Action,2,0,150
7985,46,Strategy,17,7,15
7986,17,Sports,20,13,113
7987,33,Strategy,9,1,121
7988,43,Simulation,2,4,145
7989,16,RPG,2,16,116
7990,23,Sports,22,17,36
7991,31,Strategy,14,1,46
7992,31,RPG,1,3,72
7993,26,Sports,14,14,90
7994,34,Action,1,15,152
7995,17,Strategy,11,17,134
7996,18,Sports,21,14,172
7997,31,RPG,12,13,142
7998,29,Simulation,8,9,75
7999,47,Action,5,16,116
8000,30,RPG,8,15,147
8001,25,Strategy,21,7,153
8002,34,Strategy,7,14,119
8003,38,Sports,8,5,164
8004,30,Strategy,19,1,120
8005,44,Action,1,0,80
8006,48,Sports,14,12,171
8007,15,Sports,0,13,51
8008,38,RPG,0,10,115
8009,38,Strategy,8,17,107
8010,23,RPG,4,18,26
8011,36,Action,2,13,49
8012,26,Strategy,18,7,109
8013,31,Strategy,16,19,12
8014,39,Strategy,20,7,153
8015,42,Sports,5,9,12
8016,29,Simulation,11,9,47
8017,44,Simulation,23,8,149
8018,41,Strategy,11,19,121
8019,36,Action,12,3,83
8020,24,RPG,1,3,38
8021,45,Sports,19,0,107
8022,41,Simulation,11,6,114
8023,26,RPG,7,11,116
8024,45,Action,16,9,41
8025,46,Strategy,13,8,173
8026,46,Sports,23,0,83
8027,49,Action,11,14,96
8028,35,Simulation,21,13,41
8029,24,Strategy,11,15,50
8030,30,RPG,10,14,102
8031,21,Strategy,1,3,93
8032,18,Simulation,20,19,178
8033,41,Sports,21,3,80
8034,39,RPG,0,6,74
8035,45,Action,1,7,137
8036,25,Simulation,8,8,130
8037,34,Simulation,5,11,76
8038,31,RPG,8,0,87
8039,25,Strategy,4,18,167
8040,44,Sports,17,6,28
8041,49,Strategy,0,3,120
8042,36,RPG,20,15,53
8043,41,RPG,4,3,162
8044,49,Simulation,13,19,82
8045,18,Sports,15,19,33
8046,30,Simulation,7,8,14
8047,30,Simulation,13,8,91
8048,35,Simulation,12,2,83
8049,40,Action,2,15,63
8050,33,Simulation,10,0,148
8051,31,Sports,20,8,137
8052,40,Strategy,22,11,43
8053,36,RPG,1,16,145
8054,42,Simulation,5,1,108
8055,15,RPG,14,1,118
8056,16,Simulation,9,7,131
8057,31,Action,2,0,164
8058,35,Action,1,17,105
8059,23,Simulation,20,16,124
8060,27,RPG,13,14,73
8061,25,Simulation,8,3,41
8062,30,Strategy,17,9,71
8063,30,Simulation,18,15,95
8064,16,RPG,11,12,132
8065,22,Simulation,5,2,162
8066,27,RPG,6,0,53
8067,31,Simulation,4,16,53
8068,38,Simulation,12,9,112
8069,17,Action,10,16,96
8070,44,Sports,10,10,159
8071,27,Simulation,12,2,13
8072,33,RPG,14,10,76
8073,21,Sports,4,10,91
8074,23,Sports,9,11,24
8075,33,Strategy,0,15,34
8076,36,Strategy,19,12,166
8077,32,Simulation,5,7,84
8078,37,RPG,23,19,89
8079,16,Simulation,20,6,94
8080,25,RPG,15,2,168
8081,45,Sports,5,6,80
8082,47,Action,0,2,85
8083,28,Simulation,11,11,136
8084,30,Sports,12,13,82
8085,25,Simulation,17,9,80
8086,47,RPG,0,3,158
8087,21,Simulation,12,9,161
8088,45,Action,18,19,85
8089,28,Simulation,10,8,158
8090,42,Sports,10,1,16
8091,30,Sports,19,13,13
8092,33,Sports,11,1,127
8093,31,Action,15,1,163
8094,40,Action,18,12,145
8095,20,Action,20,5,50
8096,23,Strategy,17,19,31
8097,31,Sports,3,14,143
8098,45,Sports,17,0,94
8099,26,Action,0,7,52
8100,37,Strategy,17,14,141
8101,19,Strategy,8,12,64
8102,17,Action,6,13,139
8103,38,Strategy,22,5,144
8104,31,Action,22,6,89
8105,40,Sports,6,5,77
8106,18,Simulation,13,11,84
8107,26,Sports,8,2,18
8108,15,Sports,3,7,138
8109,35,RPG,9,8,116
8110,33,Sports,16,8,97
8111,35,RPG,2,17,148
8112,32,Strategy,7,17,129
8113,17,Action,3,13,66
8114,46,Strategy,2,12,76
8115,24,Strategy,1,8,164
8116,29,Simulation,9,9,153
8117,19,Action,16,16,68
8118,18,Simulation,10,5,21
8119,42,Simulation,6,19,141
8120,18,Simulation,17,12,43
8121,29,Sports,7,14,16
8122,31,Strategy,1,11,85
8123,17,Action,1,10,89
8124,24,Sports,20,10,63
8125,37,Simulation,1,18,152
8126,32,Simulation,6,18,48
8127,15,Simulation,8,19,159
8128,49,Simulation,7,18,45
8129,45,RPG,19,9,61
8130,15,RPG,9,5,55
8131,17,Simulation,18,10,133
8132,17,RPG,1,12,152
8133,33,Action,19,10,102
8134,43,Simulation,10,18,127
8135,39,RPG,9,0,107
8136,47,RPG,11,5,65
8137,43,Strategy,11,12,29
8138,40,Strategy,22,6,144
8139,18,Action,11,3,139
8140,28,Simulation,3,8,122
8141,41,Strategy,2,13,162
8142,47,Simulation,13,15,66
8143,36,Strategy,20,19,24
8144,17,Simulation,7,17,54
8145,37,RPG,19,13,123
8146,35,RPG,7,19,103
8147,37,Action,13,4,75
8148,18,Sports,19,14,123
8149,35,RPG,9,8,159
8150,45,Strategy,7,11,127
8151,35,Simulation,1,19,87
8152,40,Simulation,22,2,26
8153,49,Action,23,16,128
8154,38,RPG,14,1,77
8155,25,Sports,19,18,170
8156,43,Sports,14,14,18
8157,17,Sports,7,14,116
8158,15,Sports,7,0,55
8159,33,RPG,16,0,84
8160,36,RPG,16,10,129
8161,28,Sports,23,12,16
8162,28,Simulation,0,5,29
8163,30,Simulation,17,12,141
8164,47,Simulation,13,16,72
8165,27,Strategy,19,14,77
8166,26,RPG,0,8,31
8167,47,Simulation,17,6,44
8168,47,RPG,5,1,91
8169,43,Sports,12,16,26
8170,19,RPG,17,7,47
8171,20,Sports,19,3,83
8172,45,Action,17,13,138
8173,30,RPG,19,1,154
8174,45,Strategy,0,6,17
8175,39,RPG,9,10,95
8176,47,RPG,1,14,21
8177,27,Simulation,15,1,53
8178,24,Action,5,7,43
8179,38,Simulation,0,4,119
8180,24,Sports,1,7,102
8181,45,Action,3,14,73
8182,27,Action,9,14,93
8183,17,Action,13,7,79
8184,48,RPG,13,17,20
8185,42,Simulation,19,3,46
8186,33,Sports,8,15,144
8187,37,RPG,5,4,128
8188,46,Strategy,18,19,126
8189,27,Strategy,10,6,84
8190,47,Strategy,22,9,42
8191,48,Simulation,8,19,144
8192,47,RPG,14,18,53
8193,19,Action,18,2,82
8194,17,RPG,14,9,58
8195,21,RPG,23,10,119
8196,38,Action,8,11,141
8197,36,Strategy,1,5,156
8198,37,Action,9,11,123
8199,44,Strategy,3,1,128
8200,32,RPG,2,5,15
8201,46,Strategy,19,17,133
8202,21,Action,7,7,167
8203,47,Sports,7,18,10
8204,19,Strategy,4,19,114
8205,42,Simulation,23,7,160
8206,22,RPG,3,8,178
8207,29,Action,16,14,23
8208,18,Action,3,5,30
8209,48,Sports,11,13,86
8210,19,Strategy,12,18,172
8211,47,RPG,20,0,20
8212,19,RPG,10,6,15
8213,48,Strategy,19,4,179
8214,40,RPG,6,16,102
8215,15,Simulation,4,2,101
8216,18,Strategy,21,14,93
8217,40,Simulation,4,10,18
8218,47,Simulation,17,18,167
8219,47,Action,2,13,78
8220,22,RPG,6,15,63
8221,34,RPG,2,17,97
8222,30,Sports,9,5,14
8223,35,RPG,18,8,103
8224,40,Strategy,16,3,158
8225,37,Simulation,5,6,144
8226,32,Strategy,12,13,148
8227,45,RPG,11,13,48
8228,26,Strategy,17,16,82
8229,15,RPG,1,9,103
8230,23,Sports,17,13,96
8231,17,Sports,4,15,129
8232,40,RPG,15,9,90
8233,23,Strategy,2,10,57
8234,30,Simulation,17,9,173
8235,38,RPG,16,9,92
8236,28,Sports,6,2,150
8237,17,Action,21,19,81
8238,48,RPG,11,11,29
8239,47,Action,14,19,64
8240,38,Action,6,7,139
8241,23,Simulation,12,16,121
8242,27,Sports,0,12,49
8243,16,RPG,5,18,167
8244,21,Action,3,18,35
8245,35,Sports,4,9,59
8246,33,Sports,2,1,122
8247,39,Sports,7,2,129
8248,36,Sports,19,3,30
8249,25,Sports,12,3,156
8250,47,Sports,13,14,127
8251,46,Strategy,10,13,19
8252,35,Strategy,17,0,14
8253,34,Sports,21,10,138
8254,22,Strategy,17,15,18
8255,23,RPG,4,16,132
8256,39,Simulation,1,0,43
8257,39,Strategy,1,14,177
8258,47,Strategy,20,8,46
8259,16,Action,9,0,28
8260,33,Simulation,2,6,99
8261,34,Sports,21,9,95
8262,43,Sports,9,16,42
8263,20,Sports,19,1,76
8264,31,RPG,6,19,100
8265,39,Action,5,1,168
8266,18,Simulation,23,6,163
8267,44,Strategy,5,5,110
8268,34,Action,21,16,47
8269,17,Strategy,9,5,103
8270,37,RPG,6,10,87
8271,32,Action,11,16,129
8272,40,Action,7,12,47
8273,22,Strategy,0,9,45
8274,31,Action,3,2,24
8275,45,Simulation,3,0,87
8276,47,Strategy,11,3,116
8277,41,Sports,5,13,125
8278,18,RPG,2,19,56
8279,36,Strategy,0,14,44
8280,40,Sports,4,5,69
8281,46,Strategy,18,6,171
8282,38,RPG,18,12,101
8283,49,Sports,22,19,125
8284,46,Strategy,15,4,102
8285,21,Strategy,7,19,38
8286,47,Simulation,13,0,30
8287,45,RPG,9,3,47
8288,26,Simulation,2,14,13
8289,25,Simulation,3,19,124
8290,38,Sports,17,19,158
8291,22,RPG,23,6,128
8292,46,RPG,16,16,52
8293,36,Simulation,16,14,44
8294,48,Action,19,7,115
8295,33,Sports,18,6,10
8296,34,Simulation,16,11,45
8297,28,RPG,19,8,44
8298,47,Simulation,12,7,133
8299,24,Strategy,3,9,51
8300,30,RPG,18,17,88
8301,18,Simulation,5,17,42
8302,41,Sports,21,0,176
8303,42,Simulation,1,19,48
8304,30,Action,3,18,33
8305,47,Simulation,10,6,60
8306,33,Sports,14,6,139
8307,35,RPG,13,6,139
8308,36,Action,5,5,26
8309,23,Simulation,6,2,151
8310,23,Simulation,8,8,33
8311,23,Action,9,12,120
8312,41,Action,19,17,154
8313,31,RPG,1,14,23
8314,22,Action,19,18,94
8315,30,Strategy,21,15,97
8316,32,RPG,18,3,72
8317,47,RPG,21,8,109
8318,15,Simulation,15,19,87
8319,26,Sports,3,13,166
8320,20,Strategy,16,6,162
8321,19,Sports,5,16,126
8322,30,RPG,14,4,65
8323,32,Strategy,19,13,86
8324,32,Simulation,4,15,90
8325,15,Sports,20,11,145
8326,33,Simulation,22,18,105
8327,22,Strategy,1,11,114
8328,17,Action,15,4,121
8329,39,Strategy,13,10,52
8330,19,Strategy,1,6,131
8331,33,Simulation,14,4,149
8332,32,Simulation,10,5,179
8333,45,Sports,0,13,122
8334,47,Action,17,3,167
8335,32,Strategy,23,17,29
8336,30,Action,17,12,142
8337,30,Action,15,15,67
8338,21,RPG,21,1,129
8339,28,Action,18,14,28
8340,39,Action,19,17,119
8341,46,Simulation,3,4,161
8342,36,Action,2,7,94
8343,30,RPG,21,16,71
8344,43,Strategy,21,12,66
8345,30,Action,5,9,124
8346,26,Sports,20,15,88
8347,31,Sports,23,12,156
8348,41,Action,6,6,113
8349,39,Strategy,4,15,125
8350,27,Sports,6,2,108
8351,22,Sports,15,9,166
8352,19,Simulation,21,7,35
8353,26,Sports,15,11,31
8354,17,Sports,4,9,108
8355,49,Action,8,2,151
8356,47,Action,12,11,109
8357,36,Strategy,4,16,34
8358,23,Strategy,17,14,54
8359,32,Sports,17,19,83
8360,43,Strategy,12,3,73
8361,41,Strategy,14,10,148
8362,31,RPG,6,18,38
8363,48,Simulation,6,18,114
8364,17,Simulation,4,19,80
8365,19,RPG,12,5,17
8366,28,RPG,8,11,111
8367,17,Strategy,5,4,115
8368,37,Sports,1,9,173
8369,44,RPG,13,5,21
8370,37,Strategy,1,6,103
8371,41,Action,17,19,21
8372,24,Simulation,14,17,137
8373,39,RPG,8,14,171
8374,27,RPG,15,10,42
8375,30,RPG,14,19,167
8376,48,Simulation,12,19,18
8377,36,RPG,22,0,66
8378,31,Strategy,23,5,55
8379,37,Simulation,19,15,143
8380,23,Simulation,20,19,95
8381,16,Sports,9,0,64
8382,46,RPG,23,17,80
8383,36,Strategy,10,11,151
8384,27,RPG,20,2,128
8385,22,Strategy,22,5,172
8386,15,Action,17,4,51
8387,31,RPG,3,18,167
8388,26,Simulation,20,10,123
8389,18,Sports,2,2,55
8390,27,RPG,21,8,163
8391,45,Simulation,23,6,149
8392,21,Simulation,17,2,127
8393,37,Sports,20,1,124
8394,38,Action,1,7,136
8395,19,Action,6,5,47
8396,19,Simulation,15,4,36
8397,31,Action,20,18,103
8398,44,RPG,21,17,91
8399,23,Strategy,11,3,125
8400,20,Action,7,8,51
8401,39,Strategy,8,12,65
8402,33,Strategy,9,16,11
8403,30,Simulation,14,12,30
8404,35,Action,17,11,107
8405,16,Strategy,0,8,49
8406,24,Action,16,0,69
8407,30,Simulation,17,17,44
8408,29,RPG,16,8,42
8409,27,Simulation,19,5,96
8410,27,Strategy,23,2,172
8411,46,Simulation,8,5,125
8412,22,Action,3,15,46
8413,32,RPG,20,6,153
8414,40,RPG,1,13,95
8415,24,RPG,4,19,57
8416,45,RPG,23,1,15
8417,47,RPG,21,14,77
